0.152092951269388,-0.0302013212807128
-0.00584170351672785,-0.250155196089136
0.321000282849948,0.0719124977536563
-0.105609907353146,-0.191642390208914
-0.0882153703981591,0.0322104018185482
-0.164093510276691,-0.015347601195017
0.151396559080867,-0.132627538131018
-0.185866438578618,0.128928788879673
0.269402381292057,0.129597571732288
-0.0120213168942486,-0.183133943288285
-0.105556781757557,0.0742210015342069
-0.0186677817873094,0.0978700514409937
-0.0419311920677862,0.206747677893589
-0.190855326415958,0.0748350879152376
0.0247671545539397,-0.0132150887751108
